CODREG;REG;CODDEP;CODARR;CODCAN;CODCOM;COM;PMUN;PCAP;PTOT
52;Pays de la Loire;85;3;09;101;Le Givre;489;5;494
52;Pays de la Loire;85;2;02;102;Grand'Landes;692;9;701
52;Pays de la Loire;85;3;17;103;Grosbreuil;2229;31;2260
52;Pays de la Loire;85;1;08;104;Grues;895;11;906
52;Pays de la Loire;85;1;08;105;Le Gué-de-Velluire;529;13;542
52;Pays de la Loire;85;3;16;106;La Guérinière;1320;35;1355
52;Pays de la Loire;85;2;01;108;L'Herbergement;3297;110;3407
52;Pays de la Loire;85;2;06;109;Les Herbiers;16250;485;16735
52;Pays de la Loire;85;1;04;110;L'Hermenault;924;14;938
52;Pays de la Loire;85;1;08;111;L'Île-d'Elle;1501;23;1524
52;Pays de la Loire;85;3;17;112;L'Île-d'Olonne;2783;59;2842
52;Pays de la Loire;85;3;07;113;L'Île-d'Yeu;4850;138;4988
52;Pays de la Loire;85;3;17;114;Jard-sur-Mer;2665;31;2696
52;Pays de la Loire;85;1;04;115;La Jaudonnière;600;11;611
52;Pays de la Loire;85;3;09;116;La Jonchère;461;6;467
52;Pays de la Loire;85;1;08;117;Lairoux;621;19;640
52;Pays de la Loire;85;2;12;118;Landeronde;2363;50;2413
52;Pays de la Loire;85;2;11;119;Les Landes-Genusson;2403;42;2445
52;Pays de la Loire;85;3;15;120;Landevieille;1449;36;1485
52;Pays de la Loire;85;1;05;121;Le Langon;993;31;1024
52;Pays de la Loire;85;1;05;123;Liez;280;4;284
52;Pays de la Loire;85;1;04;125;Loge-Fougereuse;400;4;404
52;Pays de la Loire;85;1;05;126;Longèves;1341;50;1391
52;Pays de la Loire;85;3;17;127;Longeville-sur-Mer;2405;26;2431
52;Pays de la Loire;85;1;08;128;Luçon;9554;386;9940
52;Pays de la Loire;85;2;01;129;Les Lucs-sur-Boulogne;3522;72;3594
52;Pays de la Loire;85;2;02;130;Maché;1589;20;1609
52;Pays de la Loire;85;1;08;131;Les Magnils-Reigniers;1486;40;1526
52;Pays de la Loire;85;1;05;132;Maillé;749;13;762
52;Pays de la Loire;85;1;05;133;Maillezais;921;23;944
52;Pays de la Loire;85;2;11;134;Mallièvre;243;10;253
52;Pays de la Loire;85;1;09;135;Mareuil-sur-Lay-Dissais;2792;122;2914
52;Pays de la Loire;85;1;04;136;Marillet;123;1;124
52;Pays de la Loire;85;1;04;137;Marsais-Sainte-Radégonde;480;14;494
52;Pays de la Loire;85;3;17;138;Martinet;1171;12;1183
52;Pays de la Loire;85;1;05;139;Le Mazeau;445;14;459
52;Pays de la Loire;85;1;06;140;La Meilleraie-Tillay;1502;43;1545
52;Pays de la Loire;85;1;04;141;Menomblet;675;13;688
52;Pays de la Loire;85;2;03;142;La Merlatière;1014;23;1037
52;Pays de la Loire;85;1;05;143;Mervent;1047;20;1067
52;Pays de la Loire;85;2;10;144;Mesnard-la-Barotière;1504;27;1531
52;Pays de la Loire;85;1;06;145;Monsireigne;957;17;974
52;Pays de la Loire;85;2;10;146;Montaigu-Vendée;20424;634;21058
52;Pays de la Loire;85;1;06;147;Montournais;1641;50;1691
52;Pays de la Loire;85;1;05;148;Montreuil;814;23;837
52;Pays de la Loire;85;1;08;149;Moreilles;413;5;418
52;Pays de la Loire;85;2;11;151;Mortagne-sur-Sèvre;6059;168;6227
52;Pays de la Loire;85;3;17;152;Les Achards;5271;108;5379
52;Pays de la Loire;85;2;06;153;Mouchamps;2922;46;2968
52;Pays de la Loire;85;1;04;154;Mouilleron-Saint-Germain;1806;92;1898
52;Pays de la Loire;85;2;12;155;Mouilleron-le-Captif;4971;123;5094
52;Pays de la Loire;85;3;09;156;Moutiers-les-Mauxfaits;2212;34;2246
52;Pays de la Loire;85;1;09;157;Moutiers-sur-le-Lay;761;12;773
52;Pays de la Loire;85;1;08;158;Mouzeuil-Saint-Martin;1194;27;1221
52;Pays de la Loire;85;1;08;159;Nalliers;2310;47;2357
52;Pays de la Loire;85;2;13;160;Nesmy;2912;45;2957
52;Pays de la Loire;85;3;17;161;Nieul-le-Dolent;2549;26;2575
52;Pays de la Loire;85;1;05;162;Rives-d'Autise;2094;51;2145
52;Pays de la Loire;85;3;16;163;Noirmoutier-en-l'Île;4550;106;4656
52;Pays de la Loire;85;3;16;164;Notre-Dame-de-Monts;2149;47;2196
52;Pays de la Loire;85;1;05;167;L'Orbrie;787;17;804
52;Pays de la Loire;85;2;02;169;Palluau;1106;17;1123
52;Pays de la Loire;85;1;09;171;Péault;608;23;631
52;Pays de la Loire;85;3;16;172;Le Perrier;2056;34;2090
52;Pays de la Loire;85;1;04;174;Petosse;687;18;705
52;Pays de la Loire;85;1;09;175;Les Pineaux;660;3;663
52;Pays de la Loire;85;1;05;176;Pissotte;1160;36;1196
52;Pays de la Loire;85;1;05;177;Les Velluire-sur-Vendée;1383;22;1405
52;Pays de la Loire;85;2;01;178;Le Poiré-sur-Vie;8596;220;8816
52;Pays de la Loire;85;3;17;179;Poiroux;1158;11;1169
52;Pays de la Loire;85;1;08;181;Pouillé;644;17;661
52;Pays de la Loire;85;1;06;182;Pouzauges;5557;204;5761
52;Pays de la Loire;85;1;05;184;Puy-de-Serre;321;7;328
52;Pays de la Loire;85;1;08;185;Puyravault;657;6;663
52;Pays de la Loire;85;2;10;186;La Rabatelière;999;15;1014
52;Pays de la Loire;85;1;06;187;Réaumur;862;15;877
52;Pays de la Loire;85;1;04;188;La Réorthe;1097;22;1119
52;Pays de la Loire;85;3;16;189;Notre-Dame-de-Riez;2156;44;2200
52;Pays de la Loire;85;2;01;190;Rocheservière;3400;47;3447
52;Pays de la Loire;85;2;99;191;La Roche-sur-Yon;55147;2956;58103
52;Pays de la Loire;85;2;03;192;Rochetrejoux;988;9;997
52;Pays de la Loire;85;1;09;193;Rosnay;645;17;662
52;Pays de la Loire;85;3;14;194;Les Sables-d'Olonne;45030;1433;46463
52;Pays de la Loire;85;2;10;196;Saint-André-Goule-d'Oie;1892;16;1908
52;Pays de la Loire;85;2;01;197;Montréverd;3761;58;3819
52;Pays de la Loire;85;2;11;198;Saint-Aubin-des-Ormeaux;1344;18;1362
52;Pays de la Loire;85;1;04;199;Saint-Aubin-la-Plaine;542;6;548
52;Pays de la Loire;85;3;09;200;Saint-Avaugourd-des-Landes;1082;21;1103
52;Pays de la Loire;85;3;09;201;Saint-Benoist-sur-Mer;493;6;499
52;Pays de la Loire;85;2;03;202;Sainte-Cécile;1597;114;1711
52;Pays de la Loire;85;3;02;204;Saint-Christophe-du-Ligneron;2586;43;2629
52;Pays de la Loire;85;1;04;205;Saint-Cyr-des-Gâts;528;8;536
52;Pays de la Loire;85;3;09;206;Saint-Cyr-en-Talmondais;394;13;407
52;Pays de la Loire;85;1;08;207;Saint-Denis-du-Payré;389;8;397
52;Pays de la Loire;85;2;01;208;Saint-Denis-la-Chevasse;2376;37;2413
52;Pays de la Loire;85;1;04;209;Saint-Étienne-de-Brillouet;642;9;651
52;Pays de la Loire;85;2;02;210;Saint-Étienne-du-Bois;2135;25;2160
52;Pays de la Loire;85;3;17;211;Sainte-Flaive-des-Loups;2439;25;2464
52;Pays de la Loire;85;2;09;213;Rives de l'Yon;4217;171;4388
52;Pays de la Loire;85;3;17;214;Sainte-Foy;2378;47;2425
52;Pays de la Loire;85;2;10;215;Saint-Fulgent;3814;139;3953
52;Pays de la Loire;85;1;08;216;Sainte-Gemme-la-Plaine;2058;213;2271
52;Pays de la Loire;85;3;17;218;Saint-Georges-de-Pointindoux;1696;15;1711
52;Pays de la Loire;85;2;03;220;Saint-Germain-de-Prinçay;1598;27;1625
52;Pays de la Loire;85;3;16;221;Saint-Gervais;2697;36;2733
52;Pays de la Loire;85;3;15;222;Saint-Gilles-Croix-de-Vie;7862;250;8112
52;Pays de la Loire;85;1;04;223;Sainte-Hermine;2940;62;3002
52;Pays de la Loire;85;3;15;226;Saint-Hilaire-de-Riez;11297;204;11501
52;Pays de la Loire;85;1;05;227;Saint-Hilaire-des-Loges;1921;52;1973
52;Pays de la Loire;85;1;04;229;Saint-Hilaire-de-Voust;585;12;597
52;Pays de la Loire;85;3;17;231;Saint-Hilaire-la-Forêt;790;15;805
52;Pays de la Loire;85;2;03;232;Saint-Hilaire-le-Vouhis;1079;23;1102
52;Pays de la Loire;85;1;04;233;Saint-Jean-de-Beugné;604;9;613
52;Pays de la Loire;85;3;16;234;Saint-Jean-de-Monts;8696;226;8922
52;Pays de la Loire;85;1;04;235;Saint-Juire-Champgillon;421;13;434
52;Pays de la Loire;85;3;17;236;Saint-Julien-des-Landes;1872;21;1893
52;Pays de la Loire;85;1;04;237;Saint-Laurent-de-la-Salle;378;12;390
52;Pays de la Loire;85;2;11;238;Saint-Laurent-sur-Sèvre;3689;441;4130
52;Pays de la Loire;85;3;15;239;Saint-Maixent-sur-Vie;1124;5;1129
52;Pays de la Loire;85;2;11;240;Saint-Malô-du-Bois;1615;50;1665
52;Pays de la Loire;85;2;06;242;Saint-Mars-la-Réorthe;999;20;1019
52;Pays de la Loire;85;3;15;243;Brem-sur-Mer;2817;49;2866
52;Pays de la Loire;85;1;05;244;Saint-Martin-de-Fraigneau;821;58;879
52;Pays de la Loire;85;1;04;245;Saint-Martin-des-Fontaines;171;2;173
52;Pays de la Loire;85;2;03;246;Saint-Martin-des-Noyers;2483;39;2522
52;Pays de la Loire;85;2;11;247;Saint-Martin-des-Tilleuls;1082;18;1100
52;Pays de la Loire;85;1;04;248;Saint-Martin-Lars-en-Sainte-Hermine;416;12;428
52;Pays de la Loire;85;3;17;250;Saint-Mathurin;2323;35;2358
52;Pays de la Loire;85;1;04;251;Saint-Maurice-des-Noues;632;18;650
52;Pays de la Loire;85;1;04;252;Saint-Maurice-le-Girard;593;24;617
52;Pays de la Loire;85;1;06;254;Saint-Mesmin;1755;44;1799
52;Pays de la Loire;85;1;08;255;Saint-Michel-en-l'Herm;2341;80;2421
52;Pays de la Loire;85;1;05;256;Saint-Michel-le-Cloucq;1287;32;1319
52;Pays de la Loire;85;2;06;259;Saint-Paul-en-Pareds;1328;35;1363
52;Pays de la Loire;85;2;02;260;Saint-Paul-Mont-Penit;826;11;837
52;Pays de la Loire;85;1;09;261;Sainte-Pexine;278;12;290
52;Pays de la Loire;85;2;01;262;Saint-Philbert-de-Bouaine;3535;39;3574
52;Pays de la Loire;85;1;04;264;Saint-Pierre-du-Chemin;1331;20;1351
52;Pays de la Loire;85;1;05;265;Saint-Pierre-le-Vieux;940;21;961
52;Pays de la Loire;85;2;03;266;Saint-Prouant;1662;29;1691
52;Pays de la Loire;85;1;08;267;Sainte-Radégonde-des-Noyers;934;18;952
52;Pays de la Loire;85;3;15;268;Saint-Révérend;1459;31;1490
52;Pays de la Loire;85;1;05;269;Saint-Sigismond;419;7;426
52;Pays de la Loire;85;1;04;271;Saint-Sulpice-en-Pareds;436;13;449
52;Pays de la Loire;85;3;16;273;Saint-Urbain;1879;35;1914
52;Pays de la Loire;85;1;04;274;Saint-Valérien;532;12;544
52;Pays de la Loire;85;2;03;276;Saint-Vincent-Sterlanges;759;13;772
52;Pays de la Loire;85;3;09;277;Saint-Vincent-sur-Graon;1535;25;1560
52;Pays de la Loire;85;3;17;278;Saint-Vincent-sur-Jard;1312;22;1334
52;Pays de la Loire;85;3;02;280;Sallertaine;3171;71;3242
52;Pays de la Loire;85;1;04;281;Sérigné;987;30;1017
52;Pays de la Loire;85;2;03;282;Sigournais;912;16;928
52;Pays de la Loire;85;3;16;284;Soullans;4259;95;4354
52;Pays de la Loire;85;2;09;285;Le Tablier;740;13;753
52;Pays de la Loire;85;1;08;286;La Taillée;561;5;566
52;Pays de la Loire;85;1;06;287;Tallud-Sainte-Gemme;458;8;466
52;Pays de la Loire;85;3;17;288;Talmont-Saint-Hilaire;7831;185;8016
52;Pays de la Loire;85;1;04;289;La Tardière;1327;26;1353
52;Pays de la Loire;85;1;04;290;Thiré;553;13;566
52;Pays de la Loire;85;2;03;291;Thorigny;1231;20;1251
52;Pays de la Loire;85;1;04;292;Thouarsais-Bouildroux;778;10;788
52;Pays de la Loire;85;2;11;293;Tiffauges;1576;38;1614
52;Pays de la Loire;85;3;09;294;La Tranche-sur-Mer;2904;65;2969
52;Pays de la Loire;85;2;10;295;Treize-Septiers;3280;82;3362
52;Pays de la Loire;85;2;11;296;Treize-Vents;1246;24;1270
52;Pays de la Loire;85;1;08;297;Triaize;986;15;1001
52;Pays de la Loire;85;3;17;298;Vairé;1744;31;1775
52;Pays de la Loire;85;2;12;300;Venansault;4628;178;4806
52;Pays de la Loire;85;2;10;301;Vendrennes;1772;22;1794
52;Pays de la Loire;85;2;11;302;Chanverrie;5453;130;5583
52;Pays de la Loire;85;1;05;303;Vix;1809;30;1839
52;Pays de la Loire;85;1;08;304;Vouillé-les-Marais;753;10;763
52;Pays de la Loire;85;1;04;305;Vouvant;880;49;929
52;Pays de la Loire;85;1;05;306;Xanton-Chassenon;732;9;741
52;Pays de la Loire;85;3;09;307;La Faute-sur-Mer;665;8;673
75;Nouvelle-Aquitaine;86;2;10;001;Adriers;714;8;722
75;Nouvelle-Aquitaine;86;3;11;002;Amberre;580;20;600
75;Nouvelle-Aquitaine;86;2;09;003;Anché;338;7;345
75;Nouvelle-Aquitaine;86;1;12;004;Angles-sur-l'Anglin;347;14;361
75;Nouvelle-Aquitaine;86;1;08;005;Angliers;617;23;640
75;Nouvelle-Aquitaine;86;2;12;006;Antigny;546;19;565
75;Nouvelle-Aquitaine;86;1;03;007;Antran;1163;32;1195
75;Nouvelle-Aquitaine;86;1;08;008;Arçay;343;6;349
75;Nouvelle-Aquitaine;86;1;05;009;Archigny;1070;17;1087
75;Nouvelle-Aquitaine;86;3;18;010;Aslonnes;1119;19;1138
75;Nouvelle-Aquitaine;86;2;10;011;Asnières-sur-Blour;180;4;184
75;Nouvelle-Aquitaine;86;2;06;012;Asnois;164;8;172
75;Nouvelle-Aquitaine;86;1;08;013;Aulnay;97;3;100
75;Nouvelle-Aquitaine;86;1;05;014;Availles-en-Châtellerault;1740;42;1782
75;Nouvelle-Aquitaine;86;2;06;015;Availles-Limouzine;1244;26;1270
75;Nouvelle-Aquitaine;86;3;11;016;Avanton;2200;40;2240
75;Nouvelle-Aquitaine;86;3;19;017;Ayron;1104;17;1121
75;Nouvelle-Aquitaine;86;1;08;018;Basses;321;2;323
75;Nouvelle-Aquitaine;86;3;07;019;Beaumont Saint-Cyr;2958;43;3001
75;Nouvelle-Aquitaine;86;1;05;020;Bellefonds;253;4;257
75;Nouvelle-Aquitaine;86;1;08;022;Berrie;259;4;263
75;Nouvelle-Aquitaine;86;1;08;023;Berthegon;280;6;286
75;Nouvelle-Aquitaine;86;3;19;024;Béruges;1553;24;1577
75;Nouvelle-Aquitaine;86;2;12;025;Béthines;474;5;479
75;Nouvelle-Aquitaine;86;1;08;026;Beuxes;546;5;551
75;Nouvelle-Aquitaine;86;3;13;027;Biard;1832;62;1894
75;Nouvelle-Aquitaine;86;3;01;028;Bignoux;1067;18;1085
75;Nouvelle-Aquitaine;86;2;06;029;Blanzay;780;24;804
75;Nouvelle-Aquitaine;86;3;01;031;Bonnes;1729;20;1749
75;Nouvelle-Aquitaine;86;1;05;032;Bonneuil-Matours;2079;99;2178
75;Nouvelle-Aquitaine;86;2;10;034;Bouresse;601;13;614
75;Nouvelle-Aquitaine;86;2;12;035;Bourg-Archambault;185;6;191
75;Nouvelle-Aquitaine;86;1;08;036;Bournand;885;20;905
75;Nouvelle-Aquitaine;86;2;12;037;Brigueil-le-Chantre;507;6;513
75;Nouvelle-Aquitaine;86;2;10;038;Brion;219;8;227
75;Nouvelle-Aquitaine;86;2;09;039;Brux;733;9;742
75;Nouvelle-Aquitaine;86;2;12;040;La Bussière;314;11;325
75;Nouvelle-Aquitaine;86;3;14;041;Buxerolles;10060;139;10199
75;Nouvelle-Aquitaine;86;1;03;042;Buxeuil;919;12;931
75;Nouvelle-Aquitaine;86;1;08;044;Ceaux-en-Loudun;548;11;559
75;Nouvelle-Aquitaine;86;3;09;045;Celle-Lévescault;1351;17;1368
75;Nouvelle-Aquitaine;86;1;05;046;Cenon-sur-Vienne;1737;29;1766
75;Nouvelle-Aquitaine;86;1;08;047;Cernay;485;13;498
75;Nouvelle-Aquitaine;86;3;07;048;Chabournay;1153;12;1165
75;Nouvelle-Aquitaine;86;1;08;049;Chalais;501;16;517
75;Nouvelle-Aquitaine;86;3;19;050;Chalandray;843;13;856
75;Nouvelle-Aquitaine;86;2;06;051;Champagné-le-Sec;197;4;201
75;Nouvelle-Aquitaine;86;2;06;052;Champagné-Saint-Hilaire;995;20;1015
75;Nouvelle-Aquitaine;86;3;11;053;Champigny en Rochereau;1961;36;1997
75;Nouvelle-Aquitaine;86;2;06;054;Champniers;352;5;357
75;Nouvelle-Aquitaine;86;2;06;055;La Chapelle-Bâton;356;12;368
75;Nouvelle-Aquitaine;86;3;01;058;La Chapelle-Moulière;726;20;746
75;Nouvelle-Aquitaine;86;2;05;059;Chapelle-Viviers;581;4;585
75;Nouvelle-Aquitaine;86;2;06;061;Charroux;1128;25;1153
75;Nouvelle-Aquitaine;86;3;01;062;Chasseneuil-du-Poitou;4692;51;4743
75;Nouvelle-Aquitaine;86;2;06;063;Chatain;249;1;250
75;Nouvelle-Aquitaine;86;2;06;064;Château-Garnier;613;10;623
75;Nouvelle-Aquitaine;86;3;18;065;Château-Larcher;1045;16;1061
75;Nouvelle-Aquitaine;86;1;98;066;Châtellerault;31487;799;32286
75;Nouvelle-Aquitaine;86;2;09;068;Chaunay;1211;17;1228
75;Nouvelle-Aquitaine;86;1;08;069;La Chaussée;180;4;184
75;Nouvelle-Aquitaine;86;3;05;070;Chauvigny;7062;114;7176
75;Nouvelle-Aquitaine;86;1;04;072;Chenevelles;454;9;463
75;Nouvelle-Aquitaine;86;3;11;073;Cherves;528;11;539
75;Nouvelle-Aquitaine;86;3;19;074;Chiré-en-Montreuil;915;15;930
75;Nouvelle-Aquitaine;86;3;08;075;Chouppes;750;19;769
75;Nouvelle-Aquitaine;86;3;11;076;Cissé;2835;48;2883
75;Nouvelle-Aquitaine;86;2;10;077;Civaux;1209;17;1226
75;Nouvelle-Aquitaine;86;2;06;078;Civray;2596;137;2733
75;Nouvelle-Aquitaine;86;1;08;079;La Roche-Rigault;560;36;596
75;Nouvelle-Aquitaine;86;3;09;080;Cloué;493;5;498
75;Nouvelle-Aquitaine;86;1;02;081;Colombiers;1438;30;1468
75;Nouvelle-Aquitaine;86;2;09;082;Valence-en-Poitou;4455;116;4571
75;Nouvelle-Aquitaine;86;3;09;083;Coulombiers;1132;13;1145
75;Nouvelle-Aquitaine;86;2;12;084;Coulonges;235;5;240
75;Nouvelle-Aquitaine;86;3;08;085;Coussay;249;6;255
75;Nouvelle-Aquitaine;86;1;04;086;Coussay-les-Bois;954;17;971
75;Nouvelle-Aquitaine;86;1;08;087;Craon;185;4;189
75;Nouvelle-Aquitaine;86;3;13;088;Croutelle;865;24;889
75;Nouvelle-Aquitaine;86;3;11;089;Cuhon;391;6;397
75;Nouvelle-Aquitaine;86;1;08;090;Curçay-sur-Dive;216;1;217
75;Nouvelle-Aquitaine;86;3;09;091;Curzay-sur-Vonne;387;7;394
75;Nouvelle-Aquitaine;86;1;03;092;Dangé-Saint-Romain;2969;58;3027
75;Nouvelle-Aquitaine;86;1;08;093;Dercé;156;3;159
75;Nouvelle-Aquitaine;86;3;18;094;Dienné;573;12;585
75;Nouvelle-Aquitaine;86;3;07;095;Dissay;3255;50;3305
75;Nouvelle-Aquitaine;86;1;08;096;Doussay;659;9;668
75;Nouvelle-Aquitaine;86;2;06;097;La Ferrière-Airoux;328;5;333
75;Nouvelle-Aquitaine;86;2;05;098;Fleix;141;2;143
75;Nouvelle-Aquitaine;86;3;18;099;Fleuré;1054;9;1063
75;Nouvelle-Aquitaine;86;3;13;100;Fontaine-le-Comte;3934;74;4008
75;Nouvelle-Aquitaine;86;3;19;102;Frozes;583;8;591
75;Nouvelle-Aquitaine;86;2;10;103;Gençay;1746;65;1811
75;Nouvelle-Aquitaine;86;2;06;104;Genouillé;497;5;502
75;Nouvelle-Aquitaine;86;3;18;105;Gizay;369;1;370
75;Nouvelle-Aquitaine;86;1;08;106;Glénouze;98;2;100
75;Nouvelle-Aquitaine;86;2;10;107;Gouex;467;8;475
75;Nouvelle-Aquitaine;86;1;08;108;La Grimaudière;402;12;414
75;Nouvelle-Aquitaine;86;1;08;109;Guesnes;220;8;228
75;Nouvelle-Aquitaine;86;2;12;110;Haims;227;4;231
75;Nouvelle-Aquitaine;86;1;03;111;Ingrandes;1744;35;1779
75;Nouvelle-Aquitaine;86;2;10;112;L'Isle-Jourdain;1165;12;1177
75;Nouvelle-Aquitaine;86;3;18;113;Iteuil;2966;49;3015
75;Nouvelle-Aquitaine;86;3;01;114;Jardres;1279;23;1302
75;Nouvelle-Aquitaine;86;3;07;115;Jaunay-Marigny;7600;255;7855
75;Nouvelle-Aquitaine;86;3;09;116;Jazeneuil;783;17;800
75;Nouvelle-Aquitaine;86;2;12;117;Jouhet;525;7;532
75;Nouvelle-Aquitaine;86;2;12;118;Journet;373;9;382
75;Nouvelle-Aquitaine;86;2;06;119;Joussé;302;1;303
75;Nouvelle-Aquitaine;86;2;12;120;Lathus-Saint-Rémy;1217;16;1233
75;Nouvelle-Aquitaine;86;3;19;121;Latillé;1458;27;1485
75;Nouvelle-Aquitaine;86;2;05;122;Lauthiers;67;3;70
75;Nouvelle-Aquitaine;86;3;19;123;Boivre-la-Vallée;3073;52;3125
75;Nouvelle-Aquitaine;86;3;01;124;Lavoux;1185;19;1204
75;Nouvelle-Aquitaine;86;1;04;125;Leigné-les-Bois;596;13;609
75;Nouvelle-Aquitaine;86;2;05;126;Leignes-sur-Fontaine;644;13;657
75;Nouvelle-Aquitaine;86;1;03;127;Leigné-sur-Usseau;465;3;468
75;Nouvelle-Aquitaine;86;1;02;128;Lencloître;2457;31;2488
75;Nouvelle-Aquitaine;86;1;04;129;Lésigny;527;8;535
75;Nouvelle-Aquitaine;86;1;03;130;Leugny;382;4;386
75;Nouvelle-Aquitaine;86;2;10;131;Lhommaizé;883;24;907
75;Nouvelle-Aquitaine;86;2;12;132;Liglet;310;3;313
75;Nouvelle-Aquitaine;86;3;17;133;Ligugé;3374;59;3433
75;Nouvelle-Aquitaine;86;2;06;134;Linazay;221;1;222
75;Nouvelle-Aquitaine;86;3;01;135;Liniers;573;11;584
75;Nouvelle-Aquitaine;86;2;06;136;Lizant;391;8;399
75;Nouvelle-Aquitaine;86;1;08;137;Loudun;6712;351;7063
75;Nouvelle-Aquitaine;86;2;10;138;Luchapt;250;3;253
75;Nouvelle-Aquitaine;86;3;09;139;Lusignan;2659;38;2697
75;Nouvelle-Aquitaine;86;2;10;140;Lussac-les-Châteaux;2294;50;2344
75;Nouvelle-Aquitaine;86;2;06;141;Magné;674;14;688
75;Nouvelle-Aquitaine;86;3;19;142;Maillé;642;12;654
75;Nouvelle-Aquitaine;86;1;04;143;Mairé;169;5;174
75;Nouvelle-Aquitaine;86;3;11;144;Maisonneuve;328;8;336
75;Nouvelle-Aquitaine;86;3;18;145;Marçay;1228;15;1243
75;Nouvelle-Aquitaine;86;3;18;147;Marigny-Chemereau;605;12;617
75;Nouvelle-Aquitaine;86;3;18;148;Marnay;712;12;724
75;Nouvelle-Aquitaine;86;1;08;149;Martaizé;376;9;385
75;Nouvelle-Aquitaine;86;3;11;150;Massognes;274;7;281
75;Nouvelle-Aquitaine;86;1;08;151;Maulay;174;8;182
75;Nouvelle-Aquitaine;86;2;06;152;Mauprévoir;583;15;598
75;Nouvelle-Aquitaine;86;2;10;153;Mazerolles;862;13;875
75;Nouvelle-Aquitaine;86;1;08;154;Mazeuil;263;4;267
75;Nouvelle-Aquitaine;86;1;08;156;Messemé;239;4;243
75;Nouvelle-Aquitaine;86;3;16;157;Mignaloux-Beauvoir;5026;176;5202
75;Nouvelle-Aquitaine;86;3;11;158;Migné-Auxances;6154;117;6271
75;Nouvelle-Aquitaine;86;2;10;159;Millac;552;14;566
75;Nouvelle-Aquitaine;86;3;11;160;Mirebeau;2171;34;2205
75;Nouvelle-Aquitaine;86;1;08;161;Moncontour;998;19;1017
75;Nouvelle-Aquitaine;86;1;03;162;Mondion;110;1;111
75;Nouvelle-Aquitaine;86;3;01;163;Montamisé;3677;61;3738
75;Nouvelle-Aquitaine;86;1;05;164;Monthoiron;665;5;670
75;Nouvelle-Aquitaine;86;2;12;165;Montmorillon;5940;459;6399
75;Nouvelle-Aquitaine;86;1;08;167;Monts-sur-Guesnes;909;7;916
75;Nouvelle-Aquitaine;86;1;08;169;Morton;348;5;353
75;Nouvelle-Aquitaine;86;2;12;170;Moulismes;367;12;379
75;Nouvelle-Aquitaine;86;2;10;171;Moussac;441;14;455
75;Nouvelle-Aquitaine;86;2;10;172;Mouterre-sur-Blourde;162;4;166
75;Nouvelle-Aquitaine;86;1;08;173;Mouterre-Silly;661;12;673
75;Nouvelle-Aquitaine;86;1;02;174;Naintré;5941;119;6060
75;Nouvelle-Aquitaine;86;2;12;175;Nalliers;312;12;324
75;Nouvelle-Aquitaine;86;2;10;176;Nérignac;123;5;128
75;Nouvelle-Aquitaine;86;3;11;177;Neuville-de-Poitou;5359;84;5443
75;Nouvelle-Aquitaine;86;3;18;178;Nieuil-l'Espoir;2757;38;2795
75;Nouvelle-Aquitaine;86;3;18;180;Nouaillé-Maupertuis;2847;52;2899
75;Nouvelle-Aquitaine;86;1;08;181;Nueil-sous-Faye;208;5;213
75;Nouvelle-Aquitaine;86;1;03;182;Orches;378;9;387
75;Nouvelle-Aquitaine;86;1;03;183;Les Ormes;1606;21;1627
75;Nouvelle-Aquitaine;86;1;02;184;Ouzilly;939;11;950
75;Nouvelle-Aquitaine;86;1;03;186;Oyré;952;23;975
75;Nouvelle-Aquitaine;86;2;05;187;Paizay-le-Sec;458;14;472
75;Nouvelle-Aquitaine;86;2;06;189;Payroux;475;6;481
75;Nouvelle-Aquitaine;86;2;10;190;Persac;737;14;751
75;Nouvelle-Aquitaine;86;2;12;191;Pindray;248;7;255
75;Nouvelle-Aquitaine;86;2;12;192;Plaisance;174;4;178
75;Nouvelle-Aquitaine;86;1;04;193;Pleumartin;1217;13;1230
75;Nouvelle-Aquitaine;86;3;99;194;Poitiers;89212;2275;91487
75;Nouvelle-Aquitaine;86;1;03;195;Port-de-Piles;571;11;582
75;Nouvelle-Aquitaine;86;1;08;196;Pouançay;234;5;239
75;Nouvelle-Aquitaine;86;1;08;197;Pouant;416;11;427
75;Nouvelle-Aquitaine;86;3;01;198;Pouillé;692;9;701
75;Nouvelle-Aquitaine;86;2;06;200;Pressac;572;12;584
75;Nouvelle-Aquitaine;86;1;08;201;Prinçay;212;2;214
75;Nouvelle-Aquitaine;86;3;12;202;La Puye;599;10;609
75;Nouvelle-Aquitaine;86;2;10;203;Queaux;547;11;558
75;Nouvelle-Aquitaine;86;3;19;204;Quinçay;2160;56;2216
75;Nouvelle-Aquitaine;86;1;08;205;Ranton;200;3;203
75;Nouvelle-Aquitaine;86;1;08;206;Raslay;138;5;143
75;Nouvelle-Aquitaine;86;1;04;207;La Roche-Posay;1560;31;1591
75;Nouvelle-Aquitaine;86;3;18;209;Roches-Prémarie-Andillé;2034;32;2066
75;Nouvelle-Aquitaine;86;1;08;210;Roiffé;753;20;773
75;Nouvelle-Aquitaine;86;2;09;211;Romagne;905;92;997
75;Nouvelle-Aquitaine;86;3;09;213;Rouillé;2496;185;2681
75;Nouvelle-Aquitaine;86;3;17;214;Saint-Benoît;7267;247;7514
75;Nouvelle-Aquitaine;86;1;03;217;Saint-Christophe;290;12;302
75;Nouvelle-Aquitaine;86;1;08;218;Saint-Clair;198;8;206
